,lightgbm_clf_baseline,lightgbm_reg_baseline,lightgbm_ranker
2023-08-29,0.08918824906827151,0.0709797874518936,0.09425272411209479
2023-08-30,0.08794519727106177,0.030801054850608533,0.1116120488494914
2023-08-31,0.08434165178951697,0.045879253845947196,0.0876311169346155
2023-09-01,0.07457304082661766,0.04492840767765372,0.05306686344281876
2023-09-04,0.06053760719315056,0.07832705293867664,0.026409784057817527
2023-09-05,-0.02263686745776524,0.05482305047376835,-0.043802311207801786
2023-09-06,0.008574060413347967,0.03874103157468194,-0.03319291166112995
2023-09-07,0.045231065865032796,0.10957739401369543,0.036618136615383476
2023-09-08,0.04210035840552543,0.061382957569347356,0.022251846107361337
2023-09-11,0.051629471321944065,0.07523116939096278,0.039751639014771606
2023-09-12,0.0067241363155300955,0.0730628881390381,0.019702758159413226
2023-09-13,-0.007199345261679636,0.09337216436833846,-0.0011394300281804288
2023-09-14,0.07745435978066711,0.13344171663809973,0.05013097078479285
2023-09-15,0.06649176140701564,0.10122087212531318,0.034621301105721695
2023-09-18,0.020562473104845984,0.10676963286837149,0.03507290438430415
2023-09-19,0.07345512771497983,0.12012858376953016,0.07054051874928399
2023-09-20,0.10599932120086189,0.15393359808561377,0.1217461616544297
2023-09-21,0.0849447290125256,0.11355041438560454,0.07941973084480629
2023-09-22,0.11432094652433633,0.19829869065883218,0.11474457293324676
2023-09-25,0.09674066555854827,0.19565034317465324,0.11959290092620081
2023-09-26,0.1039959836570006,0.18673504032338484,0.1235007392410456
2023-09-27,0.09991347279482872,0.15115459904432255,0.09074253546517533
2023-09-28,0.07065157791918002,0.10165459638300685,0.07140932752891256
2023-10-09,0.08401633055402098,0.17073177714312637,0.09675878222500771
2023-10-10,0.012290281315133243,0.1379430781743574,0.03295060969919528
2023-10-11,0.07400854683826219,0.16777811890191335,0.08209071703069323
